id_cliente,fecha_compra,factura_id,cantidad,monto,segmento_cliente,pais,canal_compra
1962,2024-06-28,11397,8,7177.55,Medio,Reino Unido,Online
1962,2024-11-15,11398,2,1173.34,Medio,Reino Unido,Online
1963,2024-01-17,11399,2,554.27,Ocasional,Francia,Online
1963,2024-11-06,11400,4,1078.28,Ocasional,Francia,Tienda física
1964,2023-01-05,11401,2,765.83,Ocasional,Italia,Tienda física
1964,2023-02-03,11402,6,0.0,Ocasional,Italia,Tienda física
1965,2024-08-05,11403,4,1145.6,Ocasional,Alemania,Tienda física
1966,2023-01-08,11404,2,0.0,Frecuente,Francia,Tienda física
1966,2023-01-23,11405,1,2374.01,Frecuente,Francia,Tienda física
1966,2023-02-05,11406,9,17570.84,Frecuente,Francia,Tienda física
1966,2023-02-22,11407,4,0.0,Frecuente,Francia,Online
1966,2023-03-10,11408,8,17735.13,Frecuente,Francia,Tienda física
1966,2023-03-24,11409,3,5194.76,Frecuente,Francia,Online
1966,2023-04-14,11410,7,18259.31,Frecuente,Francia,Online
1966,2023-05-05,11411,7,8093.55,Frecuente,Francia,Tienda física
1966,2023-05-22,11412,8,21758.4,Frecuente,Francia,Tienda física
1966,2023-05-29,11413,3,8613.32,Frecuente,Francia,Tienda física
1966,2023-06-02,11414,3,3368.43,Frecuente,Francia,Tienda física
1966,2023-07-26,11415,8,0.0,Frecuente,Francia,Tienda física
1966,2023-08-06,11416,5,14869.24,Frecuente,Francia,Online
1966,2023-08-07,11417,7,13139.79,Frecuente,Francia,Online
1966,2023-08-29,11418,7,15594.94,Frecuente,Francia,Tienda física
1966,2023-09-10,11419,4,4882.31,Frecuente,Francia,Online
1966,2023-09-16,11420,2,4239.67,Frecuente,Francia,Online
1966,2023-09-22,11421,6,8703.28,Frecuente,Francia,Tienda física
1966,2023-09-28,11422,2,5821.85,Frecuente,Francia,Tienda física
1966,2023-10-04,11423,9,21237.54,Frecuente,Francia,Online
1966,2023-10-17,11424,5,14168.76,Frecuente,Francia,Tienda física
1966,2023-11-03,11425,5,11429.02,Frecuente,Francia,Online
1966,2023-12-05,11426,9,14874.01,Frecuente,Francia,Tienda física
1966,2023-12-23,11427,9,10532.72,Frecuente,Francia,Tienda física
1966,2024-01-08,11428,2,2199.43,Frecuente,Francia,Online
1966,2024-02-08,11429,6,6956.42,Frecuente,Francia,Online
1966,2024-02-23,11430,9,9380.19,Frecuente,Francia,Tienda física
1966,2024-02-24,11431,6,13772.48,Frecuente,Francia,Tienda física
1966,2024-03-03,11432,1,2452.68,Frecuente,Francia,Tienda física
1966,2024-03-25,11433,6,,Frecuente,Francia,Tienda física
1966,2024-03-26,11434,2,2080.33,Frecuente,Francia,Online
1966,2024-03-27,11435,7,15516.21,Frecuente,Francia,Tienda física
1966,2024-05-02,11436,4,11065.22,Frecuente,Francia,Tienda física
1966,2024-05-12,11437,1,2077.23,Frecuente,Francia,Tienda física
1966,2024-05-14,11438,9,11751.94,Frecuente,Francia,Tienda física
1966,2024-05-17,11439,6,14906.08,Frecuente,Francia,Online
1966,2024-06-10,11440,5,12711.85,Frecuente,Francia,Tienda física
1966,2024-06-10,11441,6,6804.1,Frecuente,Francia,Tienda física
1966,2024-06-14,11442,6,9515.95,Frecuente,Francia,Tienda física
1966,2024-09-13,11443,1,2981.94,Frecuente,Francia,Online
1966,2024-09-16,11444,9,13295.05,Frecuente,Francia,Online
1966,2024-10-16,11445,5,7346.87,Frecuente,Francia,Tienda física
1966,2024-10-31,11446,1,1905.55,Frecuente,Francia,Online
1966,2024-11-16,11447,9,13376.01,Frecuente,Francia,Online
1966,2024-11-26,11448,7,8614.69,Frecuente,Francia,Online
1966,2024-12-11,11449,1,2523.91,Frecuente,Francia,Tienda física
1966,2024-12-16,11450,7,9834.93,Frecuente,Francia,Online
1967,2023-03-09,11451,5,1833.87,Ocasional,España,Online
1968,2023-01-31,11452,1,511.46,Medio,España,Tienda física
1968,2023-04-29,11453,8,6068.91,Medio,España,Tienda física
1968,2024-02-12,11454,9,6193.93,Medio,España,Online
1968,2024-04-27,11455,9,7599.31,Medio,España,Tienda física
1968,2024-06-01,11456,6,4892.37,Medio,España,Online
1968,2024-06-01,11457,9,7915.53,Medio,España,Online
1969,2023-01-13,11458,4,9469.96,Frecuente,Estados Unidos,Tienda física
1969,2023-05-20,11459,9,12970.97,Frecuente,Estados Unidos,Online
1969,2023-10-16,11460,6,7738.99,Frecuente,Estados Unidos,Tienda física
1969,2023-10-27,11461,9,18911.45,Frecuente,Estados Unidos,Tienda física
1969,2023-12-02,11462,9,12239.93,Frecuente,Estados Unidos,Online
1969,2023-12-19,11463,8,11311.76,Frecuente,Estados Unidos,Tienda física
1969,2024-01-05,11464,8,14592.97,Frecuente,Estados Unidos,Tienda física
1969,2024-01-22,11465,3,8720.44,Frecuente,Estados Unidos,Tienda física
1969,2024-02-04,11466,6,10095.03,Frecuente,Estados Unidos,Online
1969,2024-02-16,11467,1,2462.73,Frecuente,Estados Unidos,Tienda física
1969,2024-03-03,11468,6,12584.96,Frecuente,Estados Unidos,Tienda física
1969,2024-10-25,11469,5,8140.57,Frecuente,Estados Unidos,Tienda física
1970,2023-12-22,11470,2,678.6,Ocasional,España,Online
1971,2023-11-03,11471,4,1590.79,Ocasional,Estados Unidos,Online
1971,2024-06-16,11472,9,3040.23,Ocasional,Estados Unidos,Online
1972,2024-01-17,11473,7,1482.64,Ocasional,Estados Unidos,Tienda física
1973,2024-03-24,11474,9,2659.02,Ocasional,Estados Unidos,Online
1974,2024-01-25,11475,6,2124.46,Ocasional,Estados Unidos,Online
1974,2024-07-30,11476,7,0.0,Ocasional,Estados Unidos,Online
1975,2023-09-16,11477,4,843.82,Ocasional,Francia,Tienda física
1975,2023-11-27,11478,9,3511.91,Ocasional,Francia,Online
1976,2023-01-06,11479,9,2324.08,Ocasional,Italia,Online
1976,2023-07-10,11480,3,732.43,Ocasional,Italia,Online
1977,2023-01-10,11481,3,1842.71,Medio,Reino Unido,Tienda física
1977,2023-03-31,11482,3,1666.01,Medio,Reino Unido,Tienda física
1977,2024-04-23,11483,3,2128.55,Medio,Reino Unido,Online
1977,2024-12-30,11484,8,6456.39,Medio,Reino Unido,Online
1978,2023-05-31,11485,9,2740.79,Ocasional,España,Tienda física
1978,2024-09-16,11486,3,1197.68,Ocasional,España,Online
1979,2023-02-24,11487,4,2250.92,Medio,España,Tienda física
1979,2023-04-15,11488,4,2746.74,Medio,España,Online
1979,2023-06-21,11489,5,3878.98,Medio,España,Tienda física
1979,2023-11-01,11490,3,1872.22,Medio,España,Online
1979,2024-02-25,11491,6,3874.3,Medio,España,Tienda física
1979,2024-04-24,11492,2,1397.65,Medio,España,Tienda física
1979,2024-05-13,11493,1,865.72,Medio,España,Tienda física
1979,2024-06-29,11494,5,3631.93,Medio,España,Online
1980,2024-09-08,11495,4,960.41,Ocasional,España,Tienda física
1981,2023-01-10,11496,1,2769.68,Frecuente,Estados Unidos,Online
1981,2023-02-16,11497,7,12230.54,Frecuente,Estados Unidos,Tienda física
1981,2023-02-20,11498,2,5356.58,Frecuente,Estados Unidos,Online
1981,2023-03-27,11499,4,6190.27,Frecuente,Estados Unidos,Online
1981,2023-04-20,11500,4,9519.06,Frecuente,Estados Unidos,Online
1981,2023-04-22,11501,6,15223.03,Frecuente,Estados Unidos,Tienda física
1981,2023-06-17,11502,8,17189.01,Frecuente,Estados Unidos,Tienda física
1981,2023-06-21,11503,2,0.0,Frecuente,Estados Unidos,Tienda física
1981,2023-06-25,11504,8,19438.61,Frecuente,Estados Unidos,Online
1981,2023-07-02,11505,7,12626.19,Frecuente,Estados Unidos,Tienda física
1981,2023-07-21,11506,1,,Frecuente,Estados Unidos,Online
1981,2023-07-26,11507,1,2643.82,Frecuente,Estados Unidos,Tienda física
1981,2023-09-28,11508,7,19868.06,Frecuente,Estados Unidos,Online
1981,2023-10-26,11509,3,7927.08,Frecuente,Estados Unidos,Tienda física
1981,2023-10-28,11510,5,9452.24,Frecuente,Estados Unidos,Tienda física
1981,2023-12-10,11511,2,5857.19,Frecuente,Estados Unidos,Online
1981,2024-01-30,11512,1,1425.42,Frecuente,Estados Unidos,Tienda física
1981,2024-03-17,11513,7,9252.49,Frecuente,Estados Unidos,Tienda física
1981,2024-03-28,11514,7,16815.34,Frecuente,Estados Unidos,Online
1981,2024-04-07,11515,8,18217.16,Frecuente,Estados Unidos,Online
1981,2024-05-17,11516,4,5167.51,Frecuente,Estados Unidos,Tienda física
1981,2024-07-30,11517,3,5203.27,Frecuente,Estados Unidos,Online
1981,2024-09-05,11518,8,17910.2,Frecuente,Estados Unidos,Tienda física
1981,2024-09-17,11519,9,0.0,Frecuente,Estados Unidos,Online
1981,2024-10-15,11520,4,10068.85,Frecuente,Estados Unidos,Online
1981,2024-11-06,11521,3,4019.12,Frecuente,Estados Unidos,Tienda física
1981,2024-11-14,11522,1,2774.25,Frecuente,Estados Unidos,Online
1981,2024-12-08,11523,1,0.0,Frecuente,Estados Unidos,Online
1981,2024-12-25,11524,2,4650.0,Frecuente,Estados Unidos,Online
1982,2023-09-01,11525,1,359.01,Ocasional,Alemania,Online
1982,2024-05-23,11526,4,1429.04,Ocasional,Alemania,Tienda física
1983,2023-07-20,11527,5,1879.28,Ocasional,Reino Unido,Online
1983,2024-10-17,11528,5,1089.41,Ocasional,Reino Unido,Online
1984,2023-01-08,11529,1,1266.06,Frecuente,Alemania,Online
1984,2023-01-24,11530,5,6049.91,Frecuente,Alemania,Online
1984,2023-02-16,11531,3,7577.06,Frecuente,Alemania,Tienda física
1984,2023-02-24,11532,2,2068.93,Frecuente,Alemania,Tienda física
1984,2023-03-27,11533,3,3768.3,Frecuente,Alemania,Tienda física
1984,2023-05-12,11534,8,18452.68,Frecuente,Alemania,Tienda física
1984,2023-06-01,11535,8,16312.59,Frecuente,Alemania,Tienda física
1984,2023-07-17,11536,7,17150.41,Frecuente,Alemania,Online
1984,2023-07-22,11537,3,6253.07,Frecuente,Alemania,Online
1984,2023-07-30,11538,9,25173.91,Frecuente,Alemania,Tienda física
1984,2023-09-03,11539,7,16324.58,Frecuente,Alemania,Tienda física
1984,2023-09-18,11540,5,10901.65,Frecuente,Alemania,Online
1984,2023-10-31,11541,4,8978.43,Frecuente,Alemania,Tienda física
1984,2024-01-02,11542,6,9358.73,Frecuente,Alemania,Tienda física
1984,2024-01-20,11543,9,10594.77,Frecuente,Alemania,Tienda física
1984,2024-01-27,11544,4,9092.93,Frecuente,Alemania,Online
1984,2024-02-19,11545,1,2192.8,Frecuente,Alemania,Online
1984,2024-02-25,11546,3,3168.93,Frecuente,Alemania,Tienda física
1984,2024-03-12,11547,6,16958.06,Frecuente,Alemania,Online
1984,2024-03-21,11548,9,,Frecuente,Alemania,Tienda física
1984,2024-04-28,11549,3,5822.13,Frecuente,Alemania,Tienda física
1984,2024-07-23,11550,2,5199.25,Frecuente,Alemania,Tienda física
1984,2024-09-11,11551,2,,Frecuente,Alemania,Online
1984,2024-09-25,11552,1,2578.96,Frecuente,Alemania,Online
1984,2024-10-31,11553,1,2588.47,Frecuente,Alemania,Online
1984,2024-11-17,11554,9,21022.35,Frecuente,Alemania,Tienda física
1984,2024-11-20,11555,5,11143.66,Frecuente,Alemania,Tienda física
1984,2024-12-13,11556,7,15139.74,Frecuente,Alemania,Tienda física
1985,2023-09-18,11557,9,2661.25,Ocasional,Alemania,Tienda física
1985,2023-10-13,11558,6,1923.03,Ocasional,Alemania,Online
1986,2024-03-05,11559,7,2188.4,Ocasional,España,Tienda física
1986,2024-08-03,11560,8,2820.8,Ocasional,España,Tienda física
1987,2024-03-15,11561,9,2373.42,Ocasional,Alemania,Tienda física
1988,2023-11-06,11562,2,1609.96,Medio,Francia,Online
1988,2023-12-04,11563,2,1141.66,Medio,Francia,Tienda física
1988,2024-01-31,11564,8,5379.56,Medio,Francia,Online
1988,2024-02-16,11565,6,3896.46,Medio,Francia,Tienda física
1988,2024-03-12,11566,2,1394.71,Medio,Francia,Online
1988,2024-06-11,11567,8,5253.14,Medio,Francia,Online
1988,2024-10-24,11568,7,5376.77,Medio,Francia,Online
1988,2024-11-04,11569,8,7145.73,Medio,Francia,Tienda física
1988,2024-12-04,11570,3,1631.1,Medio,Francia,Online
1989,2023-05-29,11571,3,2100.27,Medio,Alemania,Online
1989,2023-06-25,11572,9,7160.98,Medio,Alemania,Online
1989,2023-06-27,11573,5,3792.91,Medio,Alemania,Tienda física
1990,2023-09-16,11574,9,2110.81,Ocasional,Alemania,Online
1991,2023-02-07,11575,4,5605.13,Frecuente,España,Tienda física
1991,2023-02-12,11576,6,11154.08,Frecuente,España,Tienda física
1991,2023-02-24,11577,5,10628.01,Frecuente,España,Tienda física
1991,2023-03-08,11578,3,8478.41,Frecuente,España,Tienda física
1991,2023-05-13,11579,6,12836.07,Frecuente,España,Tienda física
1991,2023-06-05,11580,2,2647.31,Frecuente,España,Online
1991,2023-06-26,11581,9,23759.4,Frecuente,España,Tienda física
1991,2023-07-19,11582,1,2003.52,Frecuente,España,Tienda física
1991,2023-07-30,11583,2,5591.43,Frecuente,España,Tienda física
1991,2023-08-02,11584,9,25337.02,Frecuente,España,Online
1991,2023-09-10,11585,6,6835.13,Frecuente,España,Online
1991,2023-09-19,11586,3,8022.04,Frecuente,España,Tienda física
1991,2023-09-24,11587,2,2187.57,Frecuente,España,Online
1991,2023-10-28,11588,1,1615.7,Frecuente,España,Online
1991,2023-11-03,11589,9,19891.5,Frecuente,España,Online
1991,2023-12-09,11590,7,12150.91,Frecuente,España,Online
1991,2024-02-07,11591,4,6542.51,Frecuente,España,Tienda física
1991,2024-03-17,11592,9,16965.71,Frecuente,España,Online
1991,2024-03-24,11593,7,17085.44,Frecuente,España,Online
1991,2024-04-27,11594,8,16209.11,Frecuente,España,Tienda física
1991,2024-05-26,11595,9,17782.49,Frecuente,España,Online
1991,2024-06-23,11596,6,7062.24,Frecuente,España,Online
1991,2024-06-24,11597,7,16012.28,Frecuente,España,Tienda física
1991,2024-07-27,11598,7,20155.46,Frecuente,España,Online
1991,2024-08-16,11599,2,0.0,Frecuente,España,Online
1991,2024-08-25,11600,2,4829.69,Frecuente,España,Tienda física
1991,2024-09-05,11601,4,5147.33,Frecuente,España,Tienda física
1991,2024-09-14,11602,7,9809.99,Frecuente,España,Online
1991,2024-10-01,11603,2,4010.83,Frecuente,España,Tienda física
1991,2024-10-10,11604,7,16506.59,Frecuente,España,Online
1991,2024-10-24,11605,1,1505.35,Frecuente,España,Tienda física
1991,2024-11-15,11606,2,4372.86,Frecuente,España,Online
1991,2024-12-07,11607,9,21797.74,Frecuente,España,Online
1991,2024-12-12,11608,5,8872.35,Frecuente,España,Tienda física
1991,2024-12-17,11609,8,15291.15,Frecuente,España,Online
1992,2024-12-02,11610,6,1485.03,Ocasional,Alemania,Tienda física
1993,2023-06-07,11611,3,2227.76,Medio,Estados Unidos,Tienda física
1993,2023-08-21,11612,5,3137.86,Medio,Estados Unidos,Online
1993,2023-09-02,11613,4,2145.86,Medio,Estados Unidos,Tienda física
1993,2023-10-22,11614,1,777.08,Medio,Estados Unidos,Online
1993,2023-11-01,11615,3,1970.75,Medio,Estados Unidos,Tienda física
1993,2024-01-18,11616,7,5245.47,Medio,Estados Unidos,Online
1993,2024-12-15,11617,8,5065.48,Medio,Estados Unidos,Tienda física
1993,2024-12-21,11618,2,1706.17,Medio,Estados Unidos,Tienda física
1994,2024-05-21,11619,3,837.9,Ocasional,Italia,Online
1995,2023-01-30,11620,3,1093.99,Ocasional,Reino Unido,Online
1996,2023-02-05,11621,6,3190.08,Medio,Francia,Tienda física
1996,2023-10-02,11622,3,0.0,Medio,Francia,Online
1996,2024-05-06,11623,2,1004.49,Medio,Francia,Online
1997,2023-03-18,11624,3,1004.99,Ocasional,Reino Unido,Tienda física
1998,2023-01-13,11625,9,5995.02,Medio,Estados Unidos,Online
1998,2023-02-08,11626,6,0.0,Medio,Estados Unidos,Tienda física
1998,2023-05-02,11627,2,1552.71,Medio,Estados Unidos,Tienda física
1998,2023-05-24,11628,9,5007.47,Medio,Estados Unidos,Tienda física
1998,2023-08-27,11629,6,0.0,Medio,Estados Unidos,Online
1998,2024-03-07,11630,1,594.43,Medio,Estados Unidos,Online
1998,2024-06-25,11631,9,7782.14,Medio,Estados Unidos,Tienda física
1998,2024-11-14,11632,3,2560.09,Medio,Estados Unidos,Online
1999,2023-09-04,11633,3,602.86,Ocasional,Alemania,Tienda física
2000,2024-01-10,11634,3,1187.37,Ocasional,España,Tienda física
2001,2023-02-01,11635,7,12517.93,Frecuente,Reino Unido,Online
2001,2023-02-19,11636,7,19425.28,Frecuente,Reino Unido,Tienda física
2001,2023-03-06,11637,8,14938.02,Frecuente,Reino Unido,Online
2001,2023-03-07,11638,7,9381.49,Frecuente,Reino Unido,Online
2001,2023-04-06,11639,7,13206.11,Frecuente,Reino Unido,Online
2001,2023-04-24,11640,2,3725.72,Frecuente,Reino Unido,Tienda física
2001,2023-05-12,11641,7,20957.47,Frecuente,Reino Unido,Online
2001,2023-05-17,11642,5,,Frecuente,Reino Unido,Online
2001,2023-05-22,11643,1,2470.09,Frecuente,Reino Unido,Tienda física
2001,2023-06-03,11644,9,11223.08,Frecuente,Reino Unido,Online
2001,2023-07-11,11645,1,1253.56,Frecuente,Reino Unido,Tienda física
2001,2023-07-26,11646,3,8131.62,Frecuente,Reino Unido,Online
2001,2023-08-01,11647,5,7779.39,Frecuente,Reino Unido,Online
2001,2023-08-20,11648,9,14420.82,Frecuente,Reino Unido,Tienda física
2001,2023-08-30,11649,7,17389.56,Frecuente,Reino Unido,Online
2001,2023-08-31,11650,5,13804.13,Frecuente,Reino Unido,Tienda física
2001,2023-10-03,11651,4,4561.82,Frecuente,Reino Unido,Online
2001,2023-10-15,11652,7,17993.24,Frecuente,Reino Unido,Online
2001,2023-10-21,11653,7,11243.91,Frecuente,Reino Unido,Tienda física
2001,2023-10-29,11654,6,13563.76,Frecuente,Reino Unido,Online
2001,2023-11-16,11655,6,13018.79,Frecuente,Reino Unido,Tienda física
2001,2023-11-30,11656,6,9387.26,Frecuente,Reino Unido,Tienda física
2001,2023-12-26,11657,3,6027.46,Frecuente,Reino Unido,Tienda física
2001,2024-02-27,11658,6,10822.68,Frecuente,Reino Unido,Online
2001,2024-05-12,11659,9,21176.34,Frecuente,Reino Unido,Tienda física
2001,2024-05-28,11660,6,11669.42,Frecuente,Reino Unido,Tienda física
2001,2024-06-02,11661,1,1335.29,Frecuente,Reino Unido,Tienda física
2001,2024-07-17,11662,5,10599.93,Frecuente,Reino Unido,Tienda física
2001,2024-07-18,11663,6,15664.12,Frecuente,Reino Unido,Tienda física
2001,2024-07-19,11664,1,2583.73,Frecuente,Reino Unido,Tienda física
2001,2024-07-23,11665,4,4661.76,Frecuente,Reino Unido,Online
2001,2024-09-13,11666,7,7558.95,Frecuente,Reino Unido,Tienda física
2001,2024-10-08,11667,2,2757.21,Frecuente,Reino Unido,Online
2001,2024-10-23,11668,1,2777.55,Frecuente,Reino Unido,Tienda física
2001,2024-10-24,11669,4,5816.94,Frecuente,Reino Unido,Tienda física
2001,2024-12-01,11670,4,7985.95,Frecuente,Reino Unido,Tienda física
2001,2024-12-17,11671,9,20208.94,Frecuente,Reino Unido,Online
2002,2023-01-16,11672,6,10611.48,Frecuente,Alemania,Online
2002,2023-02-04,11673,5,9814.98,Frecuente,Alemania,Tienda física
2002,2023-02-22,11674,4,7844.92,Frecuente,Alemania,Online
2002,2023-03-22,11675,6,17843.42,Frecuente,Alemania,Tienda física
2002,2023-04-14,11676,3,3569.86,Frecuente,Alemania,Tienda física
2002,2023-04-16,11677,6,16762.96,Frecuente,Alemania,Online
2002,2023-04-23,11678,3,6962.04,Frecuente,Alemania,Online
2002,2023-05-29,11679,5,9229.25,Frecuente,Alemania,Online
2002,2023-07-10,11680,9,25529.05,Frecuente,Alemania,Online
2002,2023-10-10,11681,3,6542.0,Frecuente,Alemania,Online
2002,2023-11-04,11682,5,12614.41,Frecuente,Alemania,Online
2002,2023-12-27,11683,7,11615.77,Frecuente,Alemania,Tienda física
2002,2024-02-20,11684,3,7066.42,Frecuente,Alemania,Online
2002,2024-06-03,11685,1,1492.15,Frecuente,Alemania,Tienda física
2002,2024-08-21,11686,2,3146.91,Frecuente,Alemania,Tienda física
2002,2024-09-07,11687,9,,Frecuente,Alemania,Tienda física
2002,2024-10-19,11688,1,2254.53,Frecuente,Alemania,Tienda física
2003,2023-01-31,11689,2,423.96,Ocasional,Reino Unido,Online
2003,2024-12-04,11690,8,2026.29,Ocasional,Reino Unido,Tienda física
2004,2023-01-09,11691,6,11298.93,Frecuente,Alemania,Tienda física
2004,2023-01-12,11692,8,20096.93,Frecuente,Alemania,Tienda física
2004,2023-01-18,11693,1,1495.46,Frecuente,Alemania,Tienda física
2004,2023-01-30,11694,5,5380.67,Frecuente,Alemania,Tienda física
2004,2023-02-03,11695,2,3202.17,Frecuente,Alemania,Tienda física
2004,2023-02-28,11696,9,14616.3,Frecuente,Alemania,Tienda física
2004,2023-03-16,11697,5,14511.13,Frecuente,Alemania,Online
2004,2023-03-19,11698,7,7721.71,Frecuente,Alemania,Online
2004,2023-04-01,11699,6,8833.66,Frecuente,Alemania,Online
2004,2023-04-22,11700,2,3925.99,Frecuente,Alemania,Tienda física
2004,2023-05-25,11701,5,6027.61,Frecuente,Alemania,Tienda física
2004,2023-06-04,11702,5,5614.75,Frecuente,Alemania,Online
2004,2023-07-14,11703,5,0.0,Frecuente,Alemania,Tienda física
2004,2023-07-31,11704,9,16704.76,Frecuente,Alemania,Tienda física
2004,2023-08-31,11705,4,5474.32,Frecuente,Alemania,Online
2004,2023-10-10,11706,2,4284.68,Frecuente,Alemania,Tienda física
2004,2023-10-29,11707,2,2384.98,Frecuente,Alemania,Tienda física
2004,2023-11-05,11708,2,5143.44,Frecuente,Alemania,Tienda física
2004,2023-11-06,11709,1,2747.01,Frecuente,Alemania,Tienda física
2004,2023-11-13,11710,7,20096.26,Frecuente,Alemania,Online
2004,2023-11-28,11711,7,10375.59,Frecuente,Alemania,Online
2004,2023-12-17,11712,8,21228.89,Frecuente,Alemania,Tienda física
2004,2023-12-26,11713,2,2189.03,Frecuente,Alemania,Online
2004,2024-02-17,11714,3,,Frecuente,Alemania,Tienda física
2004,2024-03-01,11715,3,3779.98,Frecuente,Alemania,Online
2004,2024-03-19,11716,1,1549.85,Frecuente,Alemania,Online
2004,2024-03-20,11717,5,9742.21,Frecuente,Alemania,Tienda física
2004,2024-03-31,11718,6,10405.12,Frecuente,Alemania,Tienda física
2004,2024-05-20,11719,5,14525.08,Frecuente,Alemania,Online
2004,2024-06-11,11720,5,9641.85,Frecuente,Alemania,Online
2004,2024-06-12,11721,4,7398.57,Frecuente,Alemania,Online
2004,2024-08-13,11722,8,8473.56,Frecuente,Alemania,Online
2004,2024-10-02,11723,3,7362.98,Frecuente,Alemania,Online
2004,2024-10-09,11724,6,13430.61,Frecuente,Alemania,Online
2004,2024-10-29,11725,3,8556.21,Frecuente,Alemania,Online
2004,2024-11-07,11726,3,8001.83,Frecuente,Alemania,Tienda física
2004,2024-11-08,11727,8,8741.07,Frecuente,Alemania,Online
2004,2024-11-20,11728,2,2346.18,Frecuente,Alemania,Tienda física
2004,2024-11-21,11729,5,12573.1,Frecuente,Alemania,Tienda física
2004,2024-11-21,11730,1,2965.6,Frecuente,Alemania,Online
2004,2024-12-04,11731,3,4464.85,Frecuente,Alemania,Online
2004,2024-12-05,11732,3,8180.68,Frecuente,Alemania,Online
2004,2024-12-18,11733,5,6273.0,Frecuente,Alemania,Online
2005,2023-04-13,11734,1,515.92,Medio,España,Tienda física
2005,2023-09-04,11735,4,3546.92,Medio,España,Tienda física
2005,2023-11-10,11736,6,3946.28,Medio,España,Tienda física
2005,2024-03-31,11737,8,4314.23,Medio,España,Tienda física
2005,2024-09-14,11738,3,0.0,Medio,España,Tienda física
2006,2023-02-07,11739,6,4947.13,Medio,Italia,Tienda física
2006,2023-06-10,11740,6,5179.88,Medio,Italia,Tienda física
2006,2023-08-23,11741,5,3896.52,Medio,Italia,Online
2006,2024-01-22,11742,3,2348.28,Medio,Italia,Online
2006,2024-04-06,11743,9,7961.58,Medio,Italia,Tienda física
2006,2024-09-02,11744,6,4087.62,Medio,Italia,Tienda física
2007,2023-08-29,11745,8,1758.38,Ocasional,Estados Unidos,Online
2008,2023-06-03,11746,2,490.03,Ocasional,Reino Unido,Online
2008,2023-10-25,11747,6,2255.57,Ocasional,Reino Unido,Online
2009,2023-02-15,11748,9,6930.47,Medio,Francia,Online
2009,2023-02-18,11749,4,2635.63,Medio,Francia,Online
2009,2023-10-12,11750,6,3261.85,Medio,Francia,Online
2009,2024-09-19,11751,7,5691.9,Medio,Francia,Tienda física
2009,2024-10-15,11752,6,3829.15,Medio,Francia,Online
2009,2024-11-05,11753,2,1478.34,Medio,Francia,Online
2010,2023-09-30,11754,8,2303.43,Ocasional,Estados Unidos,Online
2010,2024-01-29,11755,9,1804.0,Ocasional,Estados Unidos,Tienda física
2011,2023-02-27,11756,5,1414.5,Ocasional,Italia,Tienda física
2012,2023-08-16,11757,9,6358.79,Medio,España,Tienda física
2012,2023-10-14,11758,8,6787.83,Medio,España,Tienda física
2012,2024-04-17,11759,9,4747.95,Medio,España,Tienda física
2012,2024-04-28,11760,7,0.0,Medio,España,Online
2012,2024-05-25,11761,5,2766.65,Medio,España,Online
2012,2024-07-31,11762,8,5856.99,Medio,España,Tienda física
2012,2024-11-01,11763,2,1794.86,Medio,España,Online
2013,2023-01-23,11764,4,16770.38,Premium,Italia,Online
2013,2023-04-05,11765,2,11033.95,Premium,Italia,Online
2013,2023-04-19,11766,6,47656.73,Premium,Italia,Tienda física
2013,2023-05-01,11767,8,55342.3,Premium,Italia,Tienda física
2013,2023-05-11,11768,9,68663.4,Premium,Italia,Online
2013,2023-05-28,11769,1,7982.13,Premium,Italia,Tienda física
2013,2023-05-30,11770,5,29410.7,Premium,Italia,Online
2013,2023-08-03,11771,6,31570.09,Premium,Italia,Tienda física
2013,2023-10-22,11772,7,35642.57,Premium,Italia,Online
2013,2024-01-16,11773,1,7777.01,Premium,Italia,Tienda física
2013,2024-02-03,11774,5,22510.41,Premium,Italia,Online
2013,2024-02-14,11775,6,0.0,Premium,Italia,Online
2013,2024-05-07,11776,7,43224.73,Premium,Italia,Tienda física
2013,2024-07-05,11777,2,8121.97,Premium,Italia,Tienda física
2014,2023-06-18,11778,6,2238.74,Ocasional,Francia,Online
2014,2024-12-10,11779,4,1450.99,Ocasional,Francia,Tienda física
2015,2023-01-10,11780,5,7755.25,Frecuente,Alemania,Tienda física
2015,2023-02-06,11781,9,16626.14,Frecuente,Alemania,Tienda física
2015,2023-03-19,11782,4,8416.78,Frecuente,Alemania,Tienda física
2015,2023-03-26,11783,7,17806.49,Frecuente,Alemania,Online
2015,2023-04-19,11784,2,5738.67,Frecuente,Alemania,Online
2015,2023-07-12,11785,5,12479.47,Frecuente,Alemania,Tienda física
2015,2023-08-18,11786,5,14888.71,Frecuente,Alemania,Tienda física
2015,2023-08-19,11787,5,7888.04,Frecuente,Alemania,Tienda física
2015,2023-09-11,11788,1,2962.35,Frecuente,Alemania,Tienda física
2015,2023-09-16,11789,9,21585.68,Frecuente,Alemania,Online
2015,2023-09-18,11790,7,0.0,Frecuente,Alemania,Tienda física
2015,2023-09-20,11791,1,2053.49,Frecuente,Alemania,Tienda física
2015,2023-10-24,11792,8,11069.9,Frecuente,Alemania,Online
2015,2023-11-25,11793,2,5555.41,Frecuente,Alemania,Online
2015,2023-11-25,11794,5,5924.52,Frecuente,Alemania,Online
2015,2023-12-01,11795,1,2764.1,Frecuente,Alemania,Online
